"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.583679905E0,-7.081810236E-1,-1.692443013E0,5.378879905E-1,1.911859620E0
1.588620832E0,-6.388980150E-1,-1.323166966E0,3.934800029E-1,1.521114068E0
1.593561755E0,-5.561609864E-1,-1.199216008E0,8.580300212E-2,1.324687221E0
1.598502447E0,-3.909139931E-1,-1.182878971E0,-4.807730019E-1,1.335349800E0
1.603443356E0,-2.811540067E-1,-1.219537973E0,-9.520189762E-1,1.572469578E0
1.608384279E0,-3.777520061E-1,-1.267827034E0,-1.150866032E0,1.753446489E0
1.613325125E0,-6.809099913E-1,-1.382663012E0,-1.363250017E0,2.057631169E0
1.618266049E0,-9.713050127E-1,-1.739953995E0,-1.657562971E0,2.591985404E0
1.623206972E0,-1.208361030E0,-2.066570997E0,-2.061141968E0,3.158980575E0
1.628147664E0,-1.378072977E0,-2.251626015E0,-2.533469915E0,3.658876146E0
1.633088592E0,-1.534998059E0,-2.538746119E0,-2.993067980E0,4.214250447E0
1.638029515E0,-1.569676042E0,-2.749119043E0,-3.413017035E0,4.655128749E0
1.642970346E0,-1.593049049E0,-3.017800093E0,-3.548099041E0,4.922796916E0
1.647911269E0,-1.441248059E0,-2.676409960E0,-3.330328941E0,4.509041705E0
1.652852192E0,-1.140200019E0,-1.983469963E0,-2.882361889E0,3.679975440E0
1.657792866E0,-7.261869907E-1,-1.539541006E0,-2.572165012E0,3.084407059E0
1.662733712E0,-5.092449784E-1,-1.356855989E0,-2.509175062E0,2.897645271E0
1.667674635E0,-6.355959773E-1,-1.528936982E0,-2.666680098E0,3.138919127E0
1.672615567E0,-8.042010069E-1,-1.903121948E0,-3.113054991E0,3.736271375E0
1.677556259E0,-7.435209751E-1,-2.222031116E0,-3.861234903E0,4.516567358E0
1.682497204E0,-4.850189984E-1,-2.403090954E0,-4.556175232E0,5.173859517E0
1.687438127E0,-1.016269997E-1,-2.393224955E0,-5.019526005E0,5.561788835E0
1.692378958E0,1.982980072E-1,-2.355165005E0,-5.168564796E0,5.683325290E0
1.697319881E0,2.760109901E-1,-2.266812086E0,-4.906739235E0,5.412089155E0
1.702260804E0,2.956700027E-1,-2.099095106E0,-4.478923798E0,4.955237572E0
1.707201511E0,3.258120120E-1,-1.883260965E0,-4.238666058E0,4.649636037E0
1.712142434E0,3.928300142E-1,-1.593852043E0,-3.913077116E0,4.243448158E0
1.717083357E0,4.948880076E-1,-1.320227981E0,-3.488174915E0,3.762350369E0
1.722024232E0,7.260349989E-1,-1.005555034E0,-2.963823080E0,3.212867099E0
1.726965155E0,9.636639953E-1,-7.617179751E-1,-2.176687002E0,2.499365695E0
1.731906078E0,1.182623982E0,-7.788029909E-1,-1.317752957E0,1.934323251E0
1.736846785E0,1.371209025E0,-8.584570289E-1,-4.695860147E-1,1.684539607E0
1.741787708E0,1.460777998E0,-8.610579967E-1,5.313230157E-1,1.776962965E0
1.746728631E0,1.506857038E0,-8.029530048E-1,1.697942019E0,2.407978147E0
1.751669506E0,1.607362032E0,-5.071210265E-1,2.934257984E0,3.383881552E0
1.756610199E0,1.725695968E0,-1.839299947E-1,3.925141096E0,4.291688414E0
1.761551112E0,1.890715957E0,1.421419978E-1,4.561251163E0,4.939637978E0
1.766492035E0,2.104252100E0,4.413959980E-1,4.950382233E0,5.397128086E0
1.771432881E0,2.258411884E0,7.139549851E-1,5.105513096E0,5.628180872E0
1.776373770E0,2.204418898E0,1.078572035E0,4.875474930E0,5.458299745E0
1.781314693E0,1.927765012E0,1.415300965E0,3.579482079E0,4.304886376E0
1.786255386E0,1.736866951E0,1.247665048E0,1.694725990E0,2.728639049E0
1.791196314E0,1.652050972E0,7.289289832E-1,1.080489978E-1,1.808945677E0
1.796137237E0,1.519232035E0,2.837820053E-1,-1.002483010E0,1.842164593E0
1.801078083E0,1.188112020E0,1.214839965E-1,-1.526833057E0,1.938449824E0
1.806019006E0,7.687860131E-1,1.351879984E-1,-1.478330016E0,1.671755773E0
1.810959949E0,5.504530072E-1,1.634870023E-1,-1.224714041E0,1.352645924E0
1.815900641E0,4.962910116E-1,8.428800106E-2,-1.120581985E0,1.228459694E0
1.820841565E0,3.491750062E-1,-1.864399947E-2,-1.056727052E0,1.113078095E0
1.825782502E0,1.509000063E-1,-8.958700299E-2,-9.512420297E-1,9.672941859E-1
1.830723348E0,1.124399994E-2,-1.409229934E-1,-8.038979769E-1,8.162338359E-1
1.835664271E0,-8.699999889E-4,-1.599600017E-1,-5.332480073E-1,5.567238061E-1
1.840605199E0,1.153979972E-1,-1.177190021E-1,-3.704349995E-1,4.054584443E-1
1.845545891E0,3.469659984E-1,2.614299953E-2,-2.882950008E-1,4.518659845E-1
1.850486818E0,3.653720021E-1,-4.242299870E-2,-3.138909936E-1,4.835534785E-1
1.855427741E0,4.122860134E-1,-2.044810057E-1,-2.024050057E-1,5.027524489E-1
1.860368588E0,7.449210286E-1,-2.695910037E-1,1.417160034E-1,8.047795187E-1
1.865309285E0,1.118106961E0,-2.124570012E-1,6.362209916E-1,1.303870509E0
1.870250208E0,1.424160957E0,-1.022500023E-1,1.144394994E0,1.829844091E0
1.875191131E0,1.650413036E0,-7.013999857E-3,1.516273975E0,2.241204845E0
1.880131958E0,1.837064981E0,4.355299845E-2,1.751150966E0,2.538352677E0
1.885072881E0,1.983428001E0,1.052770019E-1,2.040167093E0,2.847341155E0
1.890013784E0,2.047068119E0,1.634429991E-1,2.464839935E0,3.208214052E0
1.894954477E0,2.067933083E0,1.768720001E-1,2.970623970E0,3.623842948E0
1.899895400E0,2.017755985E0,4.732799903E-2,3.420366049E0,3.971458556E0
1.904836308E0,1.951693058E0,-8.904699981E-2,3.800209999E0,4.273011959E0
1.909777154E0,1.814932942E0,-1.520449966E-1,4.055070877E0,4.445300787E0
1.914718077E0,1.770671964E0,-2.514010072E-1,4.116498947E0,4.488211810E0
1.919658991E0,1.831326962E0,-3.206689954E-1,4.038445950E0,4.445855681E0
1.924599684E0,1.900146008E0,-3.731549978E-1,3.943727970E0,4.393494031E0
1.929540607E0,1.879667044E0,-4.775109887E-1,3.846023083E0,4.307326142E0
1.934481510E0,1.767513037E0,-6.882100105E-1,3.813787937E0,4.259426462E0
1.939422356E0,1.576732039E0,-1.004603982E0,3.983658075E0,4.400550505E0
1.944363270E0,1.335265040E0,-1.331686020E0,4.382867813E0,4.771357317E0
1.949304193E0,9.908620119E-1,-1.655673981E0,4.561960220E0,4.953235802E0
1.954244885E0,7.897080183E-1,-1.922258019E0,4.847916126E0,5.274562106E0
1.959185732E0,5.165420175E-1,-2.184226036E0,4.968813896E0,5.452226203E0
1.964126655E0,3.415599838E-2,-2.320492029E0,5.101690769E0,5.604738941E0
1.969067573E0,-4.120869935E-1,-2.480159044E0,5.328836918E0,5.892156437E0
1.974008265E0,-7.543110251E-1,-2.705188990E0,5.514159203E0,6.188132538E0
1.978949188E0,-1.111484051E0,-2.856734991E0,5.848923206E0,6.603501668E0
1.983890116E0,-1.482156038E0,-2.964544058E0,6.155451775E0,6.991058185E0
1.988830962E0,-1.657729030E0,-3.027694941E0,6.242898941E0,7.133637878E0
1.993771905E0,-1.785704970E0,-3.073738098E0,5.988477230E0,6.964084123E0
1.998712828E0,-1.848803997E0,-3.097230911E0,5.515566826E0,6.590325709E0
2.003653520E0,-1.834761977E0,-3.263006926E0,4.742498875E0,6.041925296E0
2.008594457E0,-1.880761027E0,-3.445030928E0,4.038050175E0,5.631283100E0
2.013535380E0,-1.921067953E0,-3.629019976E0,3.511835098E0,5.403080031E0
2.018476226E0,-2.010772943E0,-3.795659065E0,3.124028921E0,5.311289134E0
2.023417139E0,-1.961624980E0,-3.962682962E0,2.697298050E0,5.179405911E0
2.028358063E0,-1.816130042E0,-4.006834030E0,2.436372995E0,5.028813046E0
2.033298755E0,-1.561908007E0,-3.916825056E0,2.177805901E0,4.745936544E0
2.038239664E0,-1.308459044E0,-3.784411907E0,1.922116995E0,4.441663235E0
2.043180587E0,-1.002612948E0,-3.600917101E0,1.546581984E0,4.045213533E0
2.048121423E0,-6.858469844E-1,-3.433495045E0,1.024322033E0,3.648083049E0
2.053062346E0,-3.729029894E-1,-3.215399027E0,5.055040121E-1,3.276184038E0
2.058003269E0,-3.607200086E-2,-3.022808075E0,-5.050599948E-2,3.023445171E0
2.062943929E0,2.975189984E-1,-2.777102947E0,-3.850069940E-1,2.819405739E0
2.067884775E0,4.525279999E-1,-2.748176098E0,-8.252239823E-1,2.904866275E0
2.072825694E0,5.246760249E-1,-2.527235985E0,-1.085255027E0,2.799997344E0
2.077766617E0,4.465149939E-1,-2.326144934E0,-1.424375057E0,2.763904882E0
2.082707309E0,2.286950052E-1,-2.148636103E0,-1.487820983E0,2.623461413E0
2.087648245E0,-4.810300097E-2,-1.993463039E0,-1.398115039E0,2.435350991E0
2.092589169E0,-2.763789892E-1,-1.930796981E0,-1.291025043E0,2.339039971E0
2.097530015E0,-6.184170246E-1,-1.753178954E0,-9.220359921E-1,2.075144918E0
2.102470933E0,-9.112110138E-1,-1.915259957E0,-8.081120253E-1,2.269707307E0
2.107411856E0,-1.413642049E0,-2.035304070E0,-5.814210176E-1,2.545367733E0
2.112352548E0,-2.016848087E0,-2.456171036E0,-6.092159748E-1,3.235984621E0
2.117293500E0,-2.529411077E0,-2.928961992E0,-5.516039729E-1,3.909092694E0
2.122234423E0,-2.885107040E0,-3.143906116E0,-4.072960019E-1,4.286476214E0
2.127175270E0,-2.919148922E0,-3.399626017E0,-4.762820005E-1,4.506188192E0
2.132116179E0,-2.877631903E0,-3.356106997E0,-5.536050200E-1,4.455412221E0
2.137057102E0,-2.824856043E0,-3.145006895E0,-7.775319815E-1,4.298306180E0
2.141997798E0,-2.585199118E0,-3.055144072E0,-1.201372027E0,4.178570871E0
2.146938721E0,-2.308017969E0,-2.839359045E0,-1.444283962E0,3.933810226E0
2.151879644E0,-1.979521036E0,-2.497601032E0,-1.588000059E0,3.560654243E0
2.156820256E0,-1.567247033E0,-2.215933084E0,-1.717666030E0,3.212008606E0
2.161761179E0,-1.180513978E0,-1.982915044E0,-1.860077977E0,2.964026890E0
2.166702102E0,-9.115639925E-1,-1.796704054E0,-2.044692039E0,2.870515617E0
2.171643001E0,-7.327970266E-1,-1.725381017E0,-2.313007116E0,2.977235808E0
2.176583847E0,-6.000319719E-1,-1.642724991E0,-2.518497944E0,3.066172803E0
2.181524774E0,-6.655399799E-1,-1.646247983E0,-2.578196049E0,3.130522441E0
2.186465697E0,-7.929189801E-1,-1.707800031E0,-2.561136007E0,3.178792082E0
2.191406405E0,-8.339030147E-1,-1.828132987E0,-2.589323044E0,3.277507938E0
2.196347328E0,-8.828340173E-1,-1.978636026E0,-2.650557041E0,3.423426508E0
2.201288174E0,-1.024788976E0,-2.243365049E0,-2.674459934E0,3.638078494E0
2.206228861E0,-1.178771019E0,-2.499785900E0,-2.742553949E0,3.893588682E0
2.211170015E0,-1.360798001E0,-2.680706978E0,-2.567303896E0,3.953354322E0
2.216110938E0,-1.366148949E0,-2.595506907E0,-2.298794985E0,3.726590591E0
2.221051625E0,-1.264829040E0,-2.518232107E0,-2.166883945E0,3.554809626E0
2.225992548E0,-9.750300050E-1,-2.299895048E0,-1.980551004E0,3.187912016E0
2.230933472E0,-6.198689938E-1,-2.009814978E0,-1.943241000E0,2.863525694E0
2.235874318E0,-3.743909895E-1,-1.717008948E0,-2.028459072E0,2.683828338E0
2.240815241E0,-1.042250022E-1,-1.353721023E0,-1.894407988E0,2.330709137E0
2.245755943E0,2.881529927E-1,-1.057090044E0,-1.678169966E0,2.004177123E0
2.250696789E0,5.309820175E-1,-9.639649987E-1,-1.638648987E0,1.973915126E0
2.255637712E0,8.171510100E-1,-8.296290040E-1,-1.409335971E0,1.828181593E0
2.260578390E0,1.008625984E0,-8.852310181E-1,-1.125468969E0,1.751468165E0
2.265519544E0,1.160413980E0,-8.997510076E-1,-6.782320142E-1,1.617439689E0
2.270460284E0,1.409335017E0,-8.599789739E-1,-2.041109949E-1,1.663565546E0
2.275401207E0,1.619300008E0,-7.798720002E-1,2.969039977E-1,1.821670891E0
2.280342130E0,1.670341015E0,-4.427140057E-1,7.416970134E-1,1.880465170E0
2.285282967E0,2.174323082E0,-2.981190085E-1,1.185423970E0,2.494350777E0
2.290223890E0,3.023242950E0,-1.159659997E-1,1.723230004E0,3.481805236E0
2.295164583E0,3.485479116E0,3.058089912E-1,2.067071915E0,4.063849174E0
2.300105433E0,3.669712067E0,6.802930236E-1,2.094769955E0,4.279911963E0
2.305046356E0,3.712061882E0,9.118160009E-1,1.888123989E0,4.263311393E0
2.309987304E0,3.624974012E0,1.041542053E0,1.611258030E0,4.101389872E0
2.314928227E0,3.474909067E0,1.028817058E0,1.292541027E0,3.847612230E0
2.319869150E0,3.410954952E0,8.473500013E-1,9.185230136E-1,3.632671226E0
2.324810059E0,3.431557894E0,5.382890105E-1,5.720229745E-1,3.520306083E0
2.329750752E0,3.413249016E0,2.658529878E-1,2.806810141E-1,3.435073287E0
2.334691675E0,3.463717937E0,2.072989941E-1,2.497639954E-1,3.478893053E0
2.339632516E0,3.528301001E0,1.730419993E-1,3.836410046E-1,3.553312807E0
2.344573208E0,3.606543064E0,1.617240012E-1,7.106279731E-1,3.679442844E0
2.349514131E0,3.644162893E0,3.227480054E-1,1.108309984E0,3.822622201E0
2.354455054E0,3.587080956E0,5.047649741E-1,1.454692006E0,3.903596584E0
2.359395900E0,3.680871010E0,7.630360126E-1,1.749264956E0,4.146198648E0
2.364336824E0,3.708015919E0,5.913919806E-1,1.829620957E0,4.176917449E0
2.369277747E0,3.545308113E0,3.035610020E-1,2.023209095E0,4.093254688E0
2.374218670E0,3.233546019E0,3.495800123E-2,2.167406082E0,3.892902650E0
2.379159352E0,2.977658987E0,-2.934769988E-1,2.233369112E0,3.733700494E0
2.384100198E0,2.750719070E0,-4.923599958E-1,2.208297014E0,3.561663863E0
2.389041107E0,2.539592981E0,-5.872370005E-1,2.172888994E0,3.393497663E0
2.393981800E0,2.249048948E0,-5.371990204E-1,2.318032980E0,3.274153456E0
2.398922723E0,1.987516999E0,-4.473699927E-1,2.573898077E0,3.282577500E0
2.403863651E0,1.987411976E0,-6.339799762E-1,2.628628016E0,3.355804258E0
2.408804497E0,2.112925053E0,-8.099009991E-1,2.549542904E0,3.408894385E0
2.413745497E0,2.147464037E0,-9.217169881E-1,2.186738014E0,3.200466706E0
2.418686343E0,2.145756960E0,-8.972839713E-1,1.687083960E0,2.873263605E0
2.423627266E0,2.149246931E0,-8.208979964E-1,1.133875966E0,2.564919219E0
2.428567940E0,2.048573971E0,-7.311099768E-1,6.211630106E-1,2.262083243E0
2.433508863E0,1.884503007E0,-7.776520252E-1,1.081679985E-1,2.041517713E0
2.438449709E0,1.804890037E0,-8.744230270E-1,-2.573480010E-1,2.021996951E0
2.443390636E0,1.755323052E0,-9.288840294E-1,-4.186899960E-1,2.029602392E0
2.448331559E0,1.680575013E0,-8.990089893E-1,-4.444389939E-1,1.957057883E0
2.453272227E0,1.472272038E0,-8.813560009E-1,-4.566319883E-1,1.775636823E0
2.458213150E0,1.183117986E0,-8.454099894E-1,-3.753060102E-1,1.501779218E0
2.463154073E0,8.144299984E-1,-8.761399984E-1,-5.118319988E-1,1.301110877E0
2.468095026E0,5.152609944E-1,-9.862409830E-1,-5.396540165E-1,1.236685743E0
2.473035949E0,3.808459938E-1,-1.149271965E0,-6.077269912E-1,1.354696208E0
2.477976564E0,5.177509785E-1,-1.171149969E0,-5.271300077E-1,1.384747042E0
2.482917473E0,6.277359724E-1,-1.123026013E0,-3.367649913E-1,1.329906214E0
2.487858396E0,5.610569715E-1,-1.004596949E0,-6.437899917E-2,1.152451565E0
2.492799261E0,3.323340118E-1,-9.941970110E-1,1.952680051E-1,1.066303515E0
2.497740184E0,4.924099892E-2,-9.798960090E-1,3.851140141E-1,1.054008381E0
2.502680877E0,-8.203200251E-2,-1.032294989E0,4.111169875E-1,1.114172056E0
2.507621781E0,-1.159579977E-1,-1.082420945E0,3.401899934E-1,1.140530838E0
2.512562704E0,-9.286200255E-2,-1.062628984E0,3.085730076E-1,1.110414792E0
2.517503627E0,-1.231369972E-1,-9.973670244E-1,1.773660034E-1,1.020471656E0
2.522444472E0,-1.233479977E-1,-9.298580289E-1,-5.190299824E-2,9.394384512E-1
2.527385165E0,-1.486449987E-1,-8.321580291E-1,-2.980380058E-1,8.963308395E-1
2.532326088E0,-1.982389987E-1,-7.732329965E-1,-5.606009960E-1,9.754288514E-1
2.537267011E0,-1.651539952E-1,-6.691600084E-1,-9.502480030E-1,1.173891914E0
2.542207934E0,-7.538899779E-2,-5.218650103E-1,-1.397225022E0,1.493406962E0
2.547148800E0,1.242550015E-1,-4.396849871E-1,-1.860658050E0,1.915935952E0
2.552089723E0,3.385500014E-1,-2.055220008E-1,-2.203268051E0,2.238581136E0
2.557030646E0,4.965690076E-1,1.897400059E-2,-2.398499966E0,2.449437257E0
2.561971323E0,6.004670262E-1,1.089729965E-1,-2.499169111E0,2.572602187E0
2.566912247E0,6.361020207E-1,1.463730037E-1,-2.423492908E0,2.509854321E0
2.571853093E0,5.636090040E-1,6.231399998E-2,-2.307274103E0,2.375931803E0
2.576794031E0,4.080399871E-1,-1.143580005E-1,-2.097095013E0,2.139481684E0
2.581734954E0,2.662160099E-1,-2.216739953E-1,-1.846194029E0,1.878414948E0
2.586675646E0,8.274299651E-2,-3.136250079E-1,-1.595654011E0,1.628287067E0
2.591616578E0,-1.008019969E-1,-4.041840136E-1,-1.413578987E0,1.473679515E0
2.596557501E0,-1.915439963E-1,-4.782379866E-1,-1.355414033E0,1.450016509E0
2.601498362E0,-1.196679994E-1,-4.688810110E-1,-1.365960956E0,1.449144287E0
2.606439285E0,1.895200089E-2,-3.349379897E-1,-1.445538044E0,1.483955145E0
2.611380194E0,1.023899987E-1,-2.676770091E-1,-1.552773952E0,1.579000203E0
2.616320886E0,1.286399961E-1,-2.387479991E-1,-1.511435986E0,1.535574028E0
2.621261732E0,2.366009951E-1,-3.177770078E-1,-1.511307001E0,1.562373550E0
2.626202640E0,3.439910114E-1,-3.684499860E-1,-1.497789025E0,1.580334513E0
2.631143563E0,3.286899924E-1,-3.912140131E-1,-1.456737995E0,1.543752280E0
2.636084256E0,2.294359952E-1,-3.579140007E-1,-1.211563945E0,1.283990070E0
2.641025203E0,-5.874999799E-3,-3.788050115E-1,-1.020094991E0,1.088173489E0
2.645966126E0,-2.957490087E-1,-4.673529863E-1,-8.961210251E-1,1.053052317E0
2.650906982E0,-5.175459981E-1,-5.555499792E-1,-9.620630145E-1,1.225583487E0
2.655847982E0,-5.787339807E-1,-6.284289956E-1,-9.874839783E-1,1.305749069E0
2.660788828E0,-6.411949992E-1,-7.005140185E-1,-1.162261963E0,1.500900992E0
2.665729535E0,-6.240580082E-1,-7.304689884E-1,-1.282678962E0,1.602591233E0
2.670670458E0,-4.589720070E-1,-6.776189804E-1,-1.403079033E0,1.624331727E0
2.675611381E0,-2.429289967E-1,-5.546330214E-1,-1.402119040E0,1.527275381E0
2.680552213E0,-5.566500127E-2,-3.487359881E-1,-1.347357035E0,1.392869829E0
2.685493136E0,1.166469976E-1,-8.704300225E-2,-1.171179056E0,1.180187861E0
2.690434040E0,3.164600134E-1,1.210969985E-1,-9.826369882E-1,1.039416603E0
2.695374732E0,4.342600107E-1,1.399559975E-1,-8.370199800E-1,9.532952769E-1
2.700315656E0,4.579960108E-1,9.719000198E-3,-6.655780077E-1,8.079906492E-1
2.705256574E0,5.236229897E-1,-6.509599835E-2,-6.320930123E-1,8.233833254E-1
2.710197420E0,5.217660069E-1,-1.253709942E-1,-3.140969872E-1,6.217833783E-1
2.715138343E0,3.857530057E-1,-2.937220037E-1,-2.297749966E-1,5.365394170E-1
2.720079059E0,4.544329941E-1,-3.379440010E-1,1.525999978E-3,5.663195411E-1
2.725019982E0,5.112680197E-1,-5.310559869E-1,2.644599974E-2,7.376414034E-1
2.729960828E0,6.366450191E-1,-3.826259971E-1,2.812460065E-1,7.942410529E-1
2.734901752E0,4.906759858E-1,-4.378939867E-1,4.942469895E-1,8.226749986E-1
2.739842675E0,2.761020064E-1,-6.690199971E-1,4.604130089E-1,8.577879769E-1
2.744783362E0,3.480820060E-1,-7.765550017E-1,3.431960046E-1,9.175959084E-1
2.749724285E0,2.702369988E-1,-6.923159957E-1,3.060570061E-1,8.037414786E-1
2.754665208E0,2.206780016E-1,-6.072080135E-1,1.448249966E-1,6.620986571E-1
2.759606054E0,3.610669971E-1,-4.664080143E-1,-1.807600074E-2,5.901123232E-1
2.764547054E0,5.430170298E-1,-3.110350072E-1,-1.553079933E-1,6.447719311E-1
2.769487900E0,6.574730277E-1,-1.819480062E-1,-1.714860052E-1,7.034083516E-1
2.774428603E0,6.776469946E-1,-1.336330026E-1,-1.075519994E-1,6.990212166E-1
2.779369526E0,6.424949765E-1,-1.795980036E-1,2.318299934E-2,6.675272947E-1
2.784310444E0,5.803769827E-1,-2.656300068E-1,2.074099928E-1,6.711301272E-1
2.789251290E0,5.045149922E-1,-3.511129916E-1,3.368549943E-1,7.009186810E-1
2.794192213E0,3.746120036E-1,-4.363169968E-1,4.665220082E-1,7.405062181E-1
2.799133150E0,3.115110099E-1,-5.077319741E-1,4.608539939E-1,7.531382812E-1
2.804073843E0,2.617090046E-1,-4.837340117E-1,3.470669985E-1,6.503427547E-1
2.809014766E0,2.924480140E-1,-4.459969997E-1,3.294860125E-1,6.268972779E-1
2.813955694E0,3.503130078E-1,-3.537020087E-1,2.309239954E-1,5.487715427E-1
2.818896540E0,3.789780140E-1,-2.884730101E-1,1.467559934E-1,4.983756958E-1
2.823837487E0,4.072850049E-1,-2.503820062E-1,7.684300095E-2,4.842283253E-1
2.828778179E0,4.209899902E-1,-3.074589968E-1,-1.423680037E-1,5.404000880E-1
2.833719092E0,4.336549938E-1,-2.687970102E-1,7.423400134E-2,5.155765445E-1
2.838659939E0,3.628999889E-1,-3.251450062E-1,1.275340021E-1,5.036671507E-1
2.843600862E0,3.877109885E-1,-4.083949924E-1,1.807149947E-1,5.914086486E-1
2.848541780E0,3.577930033E-1,-4.775969982E-1,1.382700056E-1,6.125629114E-1
2.853482703E0,2.457569987E-1,-5.052670240E-1,2.447900027E-1,6.128730810E-1
2.858423395E0,1.870680004E-1,-5.320960283E-1,1.730010062E-1,5.899575987E-1
2.863364318E0,2.784639895E-1,-4.626899958E-1,1.803899929E-2,5.403236355E-1
2.868305164E0,2.605060041E-1,-5.556510091E-1,-1.251610070E-1,6.263199660E-1
2.873246088E0,3.647620082E-1,-4.701080024E-1,-3.936519921E-1,7.134526946E-1
2.878187026E0,4.397439957E-1,-3.284370005E-1,-4.610430002E-1,7.168028272E-1
2.883127718E0,4.602620006E-1,-2.802819908E-1,-5.048009753E-1,7.383922590E-1
2.888068641E0,5.621060133E-1,-8.041500300E-2,-5.250340104E-1,7.733630810E-1
2.893009554E0,3.916940093E-1,-1.102280021E-1,-4.807479978E-1,6.298357299E-1
2.897950400E0,1.930129975E-1,-1.791560054E-1,-5.895720124E-1,6.457135970E-1
2.902891323E0,6.216099858E-2,-2.458949983E-1,-5.119029880E-1,5.712906520E-1
2.907832246E0,-2.325579971E-1,-3.514130116E-1,-5.606660247E-1,7.013705996E-1
2.912772944E0,-4.184939861E-1,-4.410960078E-1,-7.632560134E-1,9.758394574E-1
2.917713867E0,-5.385190248E-1,-6.515709758E-1,-1.132433057E0,1.413135558E0
2.922654713E0,-7.421079874E-1,-7.233020067E-1,-1.274719954E0,1.642802793E0
2.927595612E0,-8.932250142E-1,-7.242950201E-1,-1.557942986E0,1.936398862E0
2.932536535E0,-8.147869706E-1,-7.222599983E-1,-1.723958969E0,2.039012467E0
2.937477198E0,-4.531790018E-1,-5.134069920E-1,-1.703508019E0,1.836000414E0
2.942418121E0,-1.469800025E-1,-4.510509968E-1,-1.497799039E0,1.571130830E0
2.947358967E0,6.352800131E-2,-5.214880109E-1,-1.174713969E0,1.286832725E0
2.952299890E0,2.341669947E-1,-6.832559705E-1,-8.302329779E-1,1.100436141E0
2.957240813E0,3.786059916E-1,-9.646440148E-1,-4.755789936E-1,1.140199961E0
2.962181486E0,3.888030052E-1,-1.242112041E0,-1.393070072E-1,1.308975378E0
2.967122409E0,3.460580111E-1,-1.352782965E0,2.071910053E-1,1.411632392E0
2.972063270E0,3.185969889E-1,-1.446316957E0,5.094980001E-1,1.566181661E0
2.977004193E0,3.048099875E-1,-1.402302980E0,7.305160165E-1,1.610284580E0
2.981945116E0,3.193149865E-1,-1.314980984E0,7.732750177E-1,1.558554234E0
2.986885827E0,3.615649939E-1,-1.171466947E0,6.117979884E-1,1.370168176E0
2.991826750E0,3.767359853E-1,-1.012336969E0,2.865029871E-1,1.117515147E0
2.996767673E0,3.629060090E-1,-9.349510074E-1,1.813999936E-2,1.003076875E0
3.001708587E0,2.930800021E-1,-8.560720086E-1,-1.275690049E-1,9.137992244E-1
3.006649433E0,1.524630040E-1,-8.172439933E-1,-2.043289989E-1,8.560858905E-1
3.011590357E0,-3.187999874E-2,-7.771949768E-1,-1.719529927E-1,7.966280173E-1
3.016531280E0,-1.658969969E-1,-7.788360119E-1,-1.425999962E-2,7.964362464E-1
3.021471972E0,-2.349009961E-1,-8.206099868E-1,2.802610099E-1,8.984016151E-1
3.026412890E0,-3.203899860E-1,-9.303789735E-1,7.124390006E-1,1.214835012E0
3.031353736E0,-4.488489926E-1,-1.094127059E0,1.254577041E0,1.724106432E0
3.036294659E0,-6.199809909E-1,-1.327947974E0,1.759994030E0,2.290284095E0
3.041235587E0,-8.189870119E-1,-1.603332043E0,2.063673973E0,2.738642662E0
3.046176280E0,-9.089189768E-1,-1.757905006E0,2.126080036E0,2.904579150E0
