"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.009707039E1,1.548019946E-1,-2.111557961E0,8.659080267E-1,2.287452161E0
1.010201028E1,-1.986899972E-1,-2.385576010E0,7.308589816E-1,2.502919388E0
1.010695028E1,-2.129019946E-1,-2.443855047E0,5.016989708E-1,2.503888298E0
1.011189006E1,2.941199951E-2,-2.286663055E0,1.490999945E-3,2.286852688E0
1.011682997E1,5.138500035E-2,-2.199350119E0,-4.432620108E-1,2.244161887E0
1.012176997E1,-2.013439983E-1,-2.235584974E0,-6.695770025E-1,2.342373357E0
1.012670975E1,-3.739419878E-1,-2.095413923E0,-8.955389857E-1,2.309238445E0
1.013164975E1,-3.707459867E-1,-1.887380004E0,-1.148617983E0,2.240307822E0
1.013658967E1,-4.093750119E-1,-1.788226008E0,-1.388129950E0,2.300487973E0
1.014152945E1,-5.713909864E-1,-1.770004988E0,-1.559996963E0,2.427549348E0
1.014646937E1,-7.202000022E-1,-1.764588952E0,-1.664227962E0,2.530240487E0
1.015140937E1,-8.416450024E-1,-1.744349003E0,-1.728276968E0,2.595777539E0
1.015634915E1,-9.624490142E-1,-1.722648025E0,-1.806764960E0,2.675485740E0
1.016128915E1,-1.055181026E0,-1.726202011E0,-1.886373043E0,2.766149605E0
1.016622907E1,-1.106063962E0,-1.796064973E0,-1.980607986E0,2.893446884E0
1.017116877E1,-1.196959972E0,-1.904865980E0,-2.075930119E0,3.061162105E0
1.017610884E1,-1.218855977E0,-2.011729956E0,-2.131483078E0,3.174253837E0
1.018104878E1,-1.240061998E0,-2.089621067E0,-2.160770893E0,3.251645863E0
1.018598878E1,-1.287585020E0,-2.138390064E0,-2.245590925E0,3.357568444E0
1.019092847E1,-1.320848942E0,-2.185097933E0,-2.345185041E0,3.466870027E0
1.019586824E1,-1.353831053E0,-2.202410936E0,-2.459610939E0,3.568355143E0
1.020080824E1,-1.278378963E0,-2.204087973E0,-2.493457079E0,3.565050458E0
1.020574817E1,-1.258342981E0,-2.162794113E0,-2.569369078E0,3.586469419E0
1.021068816E1,-1.254037023E0,-2.105747938E0,-2.483073950E0,3.488902331E0
1.021562793E1,-1.211621046E0,-1.991889000E0,-2.330037117E0,3.296167519E0
1.022056783E1,-1.050184965E0,-1.862754941E0,-2.041785002E0,2.956624837E0
1.022550760E1,-7.146639824E-1,-1.799978971E0,-1.686431050E0,2.568018418E0
1.023044760E1,-5.723159909E-1,-1.681489944E0,-1.236417055E0,2.164181407E0
1.023538754E1,-5.680699944E-1,-1.602777958E0,-8.414459825E-1,1.897269628E0
1.024032754E1,-4.829530120E-1,-1.496952057E0,-6.097729802E-1,1.686989081E0
1.024526730E1,-3.168660104E-1,-1.404384017E0,-4.190759957E-1,1.499440971E0
1.025020722E1,-1.787679940E-1,-1.311972022E0,-2.282100022E-1,1.343617649E0
1.025514699E1,-9.596399963E-2,-1.178696990E0,-9.174100310E-2,1.186150115E0
1.026008699E1,-8.171200007E-2,-1.046180010E0,5.884699896E-2,1.051014954E0
1.026502692E1,1.360500045E-2,-6.551420093E-1,2.505280077E-1,7.015414678E-1
1.026996668E1,6.803900003E-2,-7.549690008E-1,2.110430002E-1,7.868587203E-1
1.027490669E1,1.215389967E-1,-8.006550074E-1,3.080210090E-1,8.664277872E-1
1.027984662E1,2.013249993E-1,-5.343019962E-1,5.146840215E-1,7.687067194E-1
1.028478662E1,3.490270078E-1,-3.093529940E-1,7.080950141E-1,8.478901321E-1
1.028972639E1,4.159330130E-1,-3.029890060E-1,8.066040277E-1,9.567720035E-1
1.029466631E1,4.567370117E-1,-2.840630114E-1,8.376470208E-1,9.954662344E-1
1.029960629E1,3.624249995E-1,-2.532269955E-1,9.104999900E-1,1.012168970E0
1.030454606E1,3.370200098E-1,-1.144400015E-1,9.975500107E-1,1.059143534E0
1.030948606E1,3.811019957E-1,9.139300138E-2,1.030712008E0,1.102705154E0
1.031442601E1,4.272499979E-1,2.418339998E-1,9.962829947E-1,1.110678194E0
1.031936578E1,5.030469894E-1,3.499749899E-1,9.353790283E-1,1.118245364E0
1.032430570E1,5.676649809E-1,4.843980074E-1,8.749880195E-1,1.149995215E0
1.032924570E1,6.215019822E-1,5.771139860E-1,7.060859799E-1,1.103577219E0
1.033418549E1,4.872770011E-1,4.920760095E-1,5.647929907E-1,8.936267662E-1
1.033912542E1,1.373939961E-1,1.882379949E-1,4.511980116E-1,5.078290053E-1
1.034406542E1,-1.024760008E-1,4.710900038E-2,3.379830122E-1,3.563047925E-1
1.034900511E1,-2.607699931E-1,5.475600064E-2,2.389169931E-1,3.578834147E-1
1.035394511E1,-3.650360107E-1,6.757999770E-3,2.766309977E-1,4.580629526E-1
1.035888488E1,-3.743740022E-1,-6.963499635E-2,2.740550041E-1,4.691599637E-1
1.036382488E1,-3.842040002E-1,-1.750900000E-1,2.451270074E-1,4.882176478E-1
1.036876457E1,-4.215939939E-1,-2.276230007E-1,1.897220016E-1,5.153136560E-1
1.037370457E1,-5.271409750E-1,-2.546460032E-1,6.706000119E-2,5.892531190E-1
1.037864448E1,-6.461809874E-1,-2.831549942E-1,-1.229749992E-1,7.161350917E-1
1.038358448E1,-7.107980251E-1,-3.129639924E-1,-3.259960115E-1,8.422907411E-1
1.038852425E1,-6.798599958E-1,-2.620689869E-1,-5.148940086E-1,8.921914637E-1
1.039346425E1,-6.756669879E-1,-2.253129929E-1,-7.716330290E-1,1.050099688E0
1.039840417E1,-6.577680111E-1,-1.752330065E-1,-1.041839957E0,1.244506271E0
1.040334395E1,-6.266580224E-1,-9.776899964E-2,-1.230396032E0,1.384244722E0
1.040828395E1,-5.823249817E-1,-7.433799654E-2,-1.405552030E0,1.523221924E0
1.041322387E1,-5.114150047E-1,-3.651100025E-2,-1.540231943E0,1.623327693E0
1.041816365E1,-5.093110204E-1,2.928600088E-2,-1.620795965E0,1.699186554E0
1.042310365E1,-4.944219887E-1,1.460800041E-2,-1.674741983E0,1.746260922E0
1.042804358E1,-4.670299888E-1,2.841199934E-2,-1.674831033E0,1.738960391E0
1.043298335E1,-4.407089949E-1,2.987200022E-2,-1.593837976E0,1.653915430E0
1.043792335E1,-4.426850080E-1,4.624300078E-2,-1.486250997E0,1.551467195E0
1.044286327E1,-4.048070014E-1,3.683400154E-2,-1.379390955E0,1.438035069E0
1.044780304E1,-4.496420026E-1,6.946799904E-2,-1.164155006E0,1.249904241E0
1.045274304E1,-5.226979852E-1,1.167329997E-1,-8.949369788E-1,1.042953486E0
1.045768296E1,-5.418469906E-1,1.239819974E-1,-6.125069857E-1,8.271242376E-1
1.046262273E1,-5.065429807E-1,1.451459974E-1,-3.438310027E-1,6.291843214E-1
1.046756271E1,-4.707149863E-1,1.940270066E-1,-1.162320003E-1,5.222345790E-1
1.047250264E1,-4.744969904E-1,2.432529926E-1,4.311800003E-2,5.349566097E-1
1.047744264E1,-4.770109951E-1,3.336330056E-1,2.023500055E-1,6.162759095E-1
1.048238238E1,-5.190219879E-1,3.694779873E-1,3.343890011E-1,7.195233221E-1
1.048732230E1,-6.687120199E-1,4.055320024E-1,4.935869873E-1,9.248027274E-1
1.049226230E1,-7.758299708E-1,3.873459995E-1,6.118320227E-1,1.061266927E0
1.049720207E1,-7.988899946E-1,2.880690098E-1,5.799819827E-1,1.028391014E0
1.050214199E1,-9.011800289E-1,2.300570011E-1,5.752159953E-1,1.093583609E0
1.050708175E1,-1.110304952E0,2.136870027E-1,5.701199770E-1,1.266284332E0
1.051202167E1,-1.304412961E0,1.708060056E-1,6.055799723E-1,1.448238574E0
1.051696167E1,-1.197621942E0,3.333179951E-1,7.631530166E-1,1.458698642E0
1.052190144E1,-1.211071014E0,1.156420037E-1,6.069710255E-1,1.359588136E0
1.052684136E1,-1.386971951E0,3.506400064E-2,5.457770228E-1,1.490903496E0
1.053178113E1,-1.441555977E0,1.997029930E-1,5.799329877E-1,1.566616478E0
1.053672116E1,-1.539425015E0,2.416719943E-1,6.141350269E-1,1.674931808E0
1.054166108E1,-1.518458962E0,2.690770030E-1,9.075310230E-1,1.789338596E0
1.054660106E1,-1.364848018E0,3.766719997E-1,1.174352050E0,1.839509349E0
1.055154083E1,-1.283427000E0,4.546430111E-1,1.333248973E0,1.905633216E0
1.055648075E1,-1.097018957E0,5.977789760E-1,1.656872034E0,2.075094030E0
1.056142075E1,-8.726130128E-1,6.418480277E-1,1.954916000E0,2.234976270E0
1.056636052E1,-6.499410272E-1,7.231479883E-1,2.159257889E0,2.368071152E0
1.057130052E1,-4.277909994E-1,8.008099794E-1,2.229063988E0,2.406871003E0
1.057624043E1,-2.872720063E-1,9.023000002E-1,2.177869081E0,2.374822990E0
1.058118020E1,-2.279630005E-1,1.110126972E0,2.155148983E0,2.434957117E0
1.058612020E1,-1.541189998E-1,1.220510006E0,1.929131031E0,2.287999973E0
1.059106012E1,-1.072369963E-1,1.220440984E0,1.608494043E0,2.021936956E0
1.059599989E1,-6.139200181E-2,1.260220051E0,1.383692026E0,1.872572342E0
1.060093980E1,-1.690099947E-2,1.190992951E0,1.227035046E0,1.710077442E0
1.060587980E1,-5.574600026E-2,1.039991021E0,1.179391980E0,1.573421235E0
1.061081957E1,-9.619300067E-2,9.845409989E-1,1.186164021E0,1.544525545E0
1.061575957E1,-1.248909980E-1,1.051761031E0,1.165691972E0,1.575003746E0
1.062069950E1,-1.142740026E-1,1.119451046E0,1.254006982E0,1.684862814E0
1.062563927E1,-1.323660016E-1,1.296048999E0,1.437746048E0,1.940200367E0
1.063057927E1,-8.303499967E-2,1.377385020E0,1.512547970E0,2.047409501E0
1.063551919E1,-6.728000008E-3,1.513033032E0,1.669221044E0,2.252912141E0
1.064045919E1,9.785600007E-2,1.648738027E0,1.812312961E0,2.452017770E0
1.064539896E1,2.172320038E-1,1.688334942E0,2.037554979E0,2.655050831E0
1.065033888E1,6.240670085E-1,1.740594983E0,2.140733957E0,2.828758102E0
1.065527864E1,8.148040175E-1,1.683089972E0,2.108148098E0,2.817975486E0
1.066021856E1,7.632799745E-1,1.489225984E0,2.225491047E0,2.784456994E0
1.066515834E1,4.975450039E-1,1.418007016E0,2.274710894E0,2.726280356E0
1.067009834E1,1.822160035E-1,1.320459962E0,2.064675093E0,2.457580196E0
1.067503826E1,-1.014209986E-1,1.047407031E0,1.840224028E0,2.119851924E0
1.067997803E1,-4.359410107E-1,6.680459976E-1,1.873214960E0,2.035992217E0
1.068491803E1,-5.763019919E-1,2.637529969E-1,2.000375986E0,2.098378830E0
1.068985795E1,-5.767359734E-1,-1.243460029E-1,2.167090893E0,2.245967330E0
1.069479775E1,-6.141359806E-1,-5.372250080E-1,2.305322886E0,2.445462598E0
1.069973775E1,-8.393740058E-1,-9.611020088E-1,2.346910954E0,2.671377326E0
1.070467768E1,-1.130285025E0,-1.273655057E0,2.292006016E0,2.855351645E0
1.070961745E1,-1.256955028E0,-1.529695988E0,2.317854881E0,3.048336761E0
1.071455738E1,-1.220229030E0,-1.743654013E0,2.438493967E0,3.236594047E0
1.071949739E1,-1.143805981E0,-1.875221014E0,2.558851957E0,3.372309196E0
1.072443739E1,-9.724959731E-1,-1.939010978E0,2.665806055E0,3.436863965E0
1.072937716E1,-7.058979869E-1,-1.976951957E0,2.691792965E0,3.413558315E0
1.073431706E1,-4.930410087E-1,-1.894376040E0,2.582676888E0,3.240674300E0
1.073925706E1,-2.115059942E-1,-1.814414978E0,2.338736057E0,2.967578616E0
1.074419683E1,1.691599935E-2,-1.710085988E0,2.000983000E0,2.632225903E0
1.074913675E1,1.370140016E-1,-1.649664998E0,1.555886984E0,2.271772821E0
1.075407675E1,2.846480012E-1,-1.646991014E0,1.126147032E0,2.015393516E0
1.075901653E1,4.450719953E-1,-1.647192001E0,6.706939936E-1,1.833346940E0
1.076395645E1,6.184470057E-1,-1.608778000E0,2.981840074E-1,1.749158956E0
1.076889645E1,7.502310276E-1,-1.599491954E0,-8.689899743E-2,1.768833667E0
1.077383619E1,8.948850036E-1,-1.632490039E0,-4.439269900E-1,1.913874100E0
1.077877612E1,1.025743008E0,-1.666542053E0,-6.777210236E-1,2.070945900E0
1.078371589E1,9.792810082E-1,-1.741369963E0,-8.705880046E-1,2.179285230E0
1.078865588E1,1.124866962E0,-1.843153000E0,-1.063431978E0,2.406953725E0
1.079359580E1,1.217566013E0,-1.821630001E0,-1.229218006E0,2.512325569E0
1.079853580E1,1.121752024E0,-1.826390982E0,-1.504241943E0,2.618544528E0
1.080347557E1,9.862880111E-1,-1.815565944E0,-1.820974946E0,2.754086689E0
1.080841527E1,8.248320222E-1,-1.843922019E0,-2.056679964E0,2.882764082E0
1.081335527E1,8.953419924E-1,-1.992740035E0,-2.375088930E0,3.227026117E0
1.081829520E1,8.840870261E-1,-2.057687998E0,-2.585567951E0,3.420650727E0
1.082323520E1,7.621729970E-1,-2.065387011E0,-2.743052006E0,3.517252548E0
1.082817519E1,6.112689972E-1,-2.070600033E0,-2.847419024E0,3.573349882E0
1.083311489E1,4.991010129E-1,-2.086961031E0,-2.789752007E0,3.519548895E0
1.083805489E1,3.850269914E-1,-2.114465952E0,-2.706259012E0,3.455871798E0
1.084299466E1,3.365409970E-1,-2.057791948E0,-2.569752932E0,3.309289603E0
1.084793459E1,2.594200075E-1,-2.107683897E0,-2.516331911E0,3.292651885E0
1.085287459E1,7.177700102E-2,-2.182543039E0,-2.409742117E0,3.251999866E0
1.085781436E1,-1.582120061E-1,-2.227689028E0,-2.304569960E0,3.209154428E0
1.086275429E1,-2.544130087E-1,-2.297596931E0,-2.146414042E0,3.154484249E0
1.086769405E1,-4.485230148E-1,-2.364980936E0,-1.853585005E0,3.038105510E0
1.087263405E1,-7.000010014E-1,-2.402947903E0,-1.562124014E0,2.950320569E0
1.087757397E1,-7.775009871E-1,-2.289325953E0,-1.121996045E0,2.665407329E0
1.088251395E1,-7.616469860E-1,-2.092945099E0,-5.054730177E-1,2.283862581E0
1.088745372E1,-8.942909837E-1,-2.358269930E0,-3.934569955E-1,2.552646045E0
1.089239365E1,-1.012871027E0,-2.241996050E0,-3.631820083E-1,2.486836379E0
1.089733343E1,-1.078119993E0,-2.084712029E0,-2.785370052E-1,2.363461408E0
1.090227343E1,-9.821599722E-1,-1.750926971E0,-4.391000047E-2,2.008061642E0
1.090721334E1,-8.326069713E-1,-1.607483983E0,1.769039929E-1,1.818937642E0
1.091215311E1,-8.192780018E-1,-1.736417055E0,1.934610009E-1,1.929711842E0
1.091709311E1,-7.663239837E-1,-1.429963946E0,3.055500090E-1,1.650881626E0
1.092203301E1,-6.196399927E-1,-1.125072002E0,4.592069983E-1,1.364042447E0
1.092697278E1,-5.013809800E-1,-1.038983941E0,5.587710142E-1,1.281832892E0
1.093191276E1,-3.427329957E-1,-9.130210280E-1,6.043540239E-1,1.147308629E0
1.093685269E1,-1.703719944E-1,-7.606729865E-1,5.686920285E-1,9.649148316E-1
1.094179269E1,-7.933299989E-2,-6.096209884E-1,5.201230049E-1,8.052697775E-1
1.094673246E1,-6.983099878E-2,-5.412300229E-1,4.039640129E-1,6.789648222E-1
1.095167238E1,-8.754500002E-2,-5.143430233E-1,3.426330090E-1,6.241876733E-1
1.095661238E1,-9.177099913E-2,-3.926549852E-1,3.360620141E-1,5.249166896E-1
1.096155206E1,2.656500041E-2,-2.175630033E-1,3.572820127E-1,4.191536666E-1
1.096649206E1,1.450829953E-1,-7.031700015E-2,3.924509883E-1,4.242774260E-1
1.097143183E1,2.780030072E-1,3.570299968E-2,3.461549878E-1,4.454027972E-1
1.097637183E1,3.708690107E-1,5.973999947E-2,2.592079937E-1,4.564005638E-1
1.098131175E1,3.283550143E-1,5.596899986E-2,1.862359941E-1,3.816194307E-1
1.098625152E1,2.318799943E-1,1.096799970E-2,8.625599742E-2,2.476463726E-1
1.099119144E1,1.630059928E-1,-2.070399933E-2,4.093699902E-2,1.693382625E-1
1.099613121E1,2.170380056E-1,-9.350399673E-2,6.388600171E-2,2.448058710E-1
1.100107124E1,3.260039985E-1,-1.259070039E-1,1.007229984E-1,3.636980933E-1
1.100601116E1,4.627979994E-1,-1.313520074E-1,1.786119938E-1,5.131642840E-1
1.101095093E1,4.366059899E-1,-1.917050034E-1,-2.927800082E-2,4.777371663E-1
1.101589095E1,3.963150084E-1,-1.978709996E-1,-5.999499932E-2,4.470099756E-1
1.102083088E1,3.281419873E-1,-2.864600122E-1,7.301600277E-2,4.416648493E-1
1.102577088E1,3.280569911E-1,-3.755230010E-1,-2.528700046E-2,4.992778245E-1
1.103071065E1,4.097709954E-1,-3.149800003E-1,-1.507190019E-1,5.383687275E-1
1.103565057E1,4.645569921E-1,-3.089970052E-1,-1.534990072E-1,5.786659601E-1
1.104059058E1,5.197399855E-1,-2.214860022E-1,-1.425330043E-1,5.826674514E-1
1.104553035E1,5.072270036E-1,-1.611540020E-1,-2.405209988E-1,5.840378381E-1
1.105047028E1,3.855400085E-1,-8.702199906E-2,-3.794659972E-1,5.479127390E-1
1.105541003E1,2.765859962E-1,-9.428799897E-2,-4.096660018E-1,5.032059946E-1
1.106035003E1,1.527210027E-1,-1.287339926E-1,-3.855099976E-1,4.341821090E-1
1.106528996E1,1.366229951E-1,-8.137899637E-2,-3.069980145E-1,3.457400248E-1
1.107022973E1,2.011380047E-1,-7.071000058E-3,-1.603340060E-1,2.573198193E-1
1.107516973E1,1.832710057E-1,2.595899999E-2,-1.224849969E-1,2.219565401E-1
1.108010965E1,9.680099785E-2,3.077499941E-2,-1.250820011E-1,1.611305085E-1
1.108504965E1,6.403099746E-2,-6.498000119E-3,-3.182300180E-2,7.179760500E-2
1.108998942E1,7.155100256E-2,-1.787500083E-2,7.532000076E-3,7.413361348E-2
1.109492935E1,6.494399905E-2,2.389400080E-2,7.470899820E-2,1.018335932E-1
1.109986935E1,8.562400192E-2,9.140899777E-2,1.425829977E-1,1.897814159E-1
1.110480911E1,1.337829977E-1,1.711730063E-1,1.021469980E-1,2.400668611E-1
1.110974911E1,1.146129966E-1,2.224639952E-1,-6.023899838E-2,2.574006703E-1
1.111468880E1,1.232049987E-1,1.774089932E-1,-1.948810071E-1,2.909158461E-1
1.111962873E1,6.049399823E-2,1.952300072E-1,-2.529189885E-1,3.251804026E-1
1.112456873E1,2.851700038E-2,2.706170082E-1,-3.320389986E-1,4.292978931E-1
1.112950850E1,-2.773999935E-3,2.936179936E-1,-3.303569853E-1,4.419897725E-1
1.113444853E1,1.027500033E-1,3.446730077E-1,-3.153850138E-1,4.783563028E-1
1.113938822E1,1.742799953E-2,4.202629924E-1,-2.455199957E-1,4.870367401E-1
1.114432823E1,-1.064959988E-1,4.159440100E-1,-2.027190030E-1,4.748113429E-1
1.114926815E1,-1.341039985E-1,4.700050056E-1,-5.272300169E-2,4.915977040E-1
1.115420792E1,-1.882150024E-1,5.115290284E-1,1.376740038E-1,5.621752088E-1
1.115914792E1,-1.595049948E-1,5.262089968E-1,3.279640079E-1,6.402328811E-1
1.116408785E1,-7.483000308E-2,4.592539966E-1,4.365980029E-1,6.380686318E-1
1.116902785E1,-1.570300013E-2,3.511579931E-1,5.454850197E-1,6.489317584E-1
1.117396762E1,-9.114900231E-2,2.698349953E-1,6.138550043E-1,6.767104489E-1
1.117890754E1,-2.060939968E-1,1.472100019E-1,5.871919990E-1,6.394841388E-1
1.118384753E1,-1.979400069E-1,2.389599942E-2,6.153820157E-1,6.468742462E-1
1.118878730E1,-6.694199890E-2,3.766050041E-1,8.073679805E-1,8.933955542E-1
1.119372724E1,-1.587199979E-2,1.706150025E-1,7.272179723E-1,7.471327718E-1
1.119866724E1,-1.814799942E-2,5.974999815E-2,7.562329769E-1,7.588067788E-1
1.120360701E1,3.397800028E-2,1.121739969E-1,6.899899840E-1,6.998740516E-1
1.120854690E1,4.427799955E-2,1.049999963E-3,5.147690177E-1,5.166708675E-1
1.121348668E1,3.853499889E-2,2.716479897E-1,7.750489712E-1,8.221791071E-1
1.121842668E1,4.470799863E-2,2.297829986E-1,1.034816027E0,1.060963355E0
1.122336658E1,-3.264699876E-2,7.955600321E-2,1.348633051E0,1.351371929E0
1.122830658E1,-1.391610056E-1,3.103699982E-1,1.757792950E0,1.790399781E0
1.123324635E1,-2.334170043E-1,4.725070000E-1,2.017288923E0,2.084994236E0
1.123818628E1,-3.289180100E-1,5.111200213E-1,2.317987919E0,2.396351127E0
1.124312604E1,-4.665409923E-1,5.618410110E-1,2.564820051E0,2.666763528E0
1.124806604E1,-5.781139731E-1,6.922010183E-1,2.717201948E0,2.862960783E0
1.125300596E1,-6.911699772E-1,8.608899713E-1,2.788950920E0,2.999515747E0
1.125794573E1,-7.924429774E-1,9.993529916E-1,2.753026009E0,3.034110163E0
1.126288573E1,-7.732620239E-1,1.107620001E0,2.623025894E0,2.950427268E0
1.126782542E1,-6.752189994E-1,1.212717056E0,2.439877033E0,2.807063108E0
1.127276543E1,-7.444199920E-1,1.478389978E0,2.312360048E0,2.843731184E0
1.127770535E1,-6.677849889E-1,1.618762970E0,2.254046917E0,2.854305143E0
1.128264535E1,-6.758469939E-1,1.539628029E0,2.060200930E0,2.659257697E0
1.128758536E1,-5.789899826E-1,1.594817996E0,2.153161049E0,2.741309239E0
1.129252505E1,-5.675699711E-1,1.688846946E0,2.356013060E0,2.953834324E0
1.129746483E1,-5.857989788E-1,1.508543015E0,2.410064936E0,2.902977000E0
1.130240483E1,-5.638340116E-1,1.327520013E0,2.369340897E0,2.773805051E0
1.130734476E1,-8.020070195E-1,1.240566969E0,2.274966955E0,2.712507384E0
1.131228452E1,-9.877160192E-1,1.083910942E0,2.535721064E0,2.929219551E0
1.131722444E1,-7.794010043E-1,1.047917962E0,2.784120083E0,3.075210987E0
1.132216444E1,-4.596379995E-1,9.438670278E-1,2.556233883E0,2.763418846E0
1.132710421E1,-4.506649971E-1,7.443230152E-1,2.328850031E0,2.486092950E0
1.133204413E1,-6.024129987E-1,5.589860082E-1,2.210519075E0,2.358338687E0
1.133698412E1,-7.376019955E-1,2.657440007E-1,1.955793023E0,2.107083987E0
1.134192389E1,-8.014289737E-1,-1.200850010E-1,1.808879018E0,1.982107996E0
1.134686380E1,-7.954170108E-1,-5.172929764E-1,1.660987020E0,1.912892606E0
1.135180381E1,-6.932680011E-1,-8.032760024E-1,1.580142021E0,1.903344862E0
1.135674357E1,-5.905740261E-1,-9.784399867E-1,1.621011972E0,1.983381532E0
1.136168350E1,-4.314559996E-1,-1.109877944E0,1.742177010E0,2.110252133E0
1.136662327E1,-2.834030092E-1,-1.130046010E0,1.725998998E0,2.082400968E0
1.137156327E1,-6.373299658E-2,-1.161407948E0,1.490669966E0,1.890774249E0
1.137650327E1,1.455650032E-1,-1.190521002E0,1.267801046E0,1.745236064E0
1.138144296E1,1.945140064E-1,-1.203173995E0,1.016160965E0,1.586835363E0
1.138638296E1,1.907590032E-1,-1.200052023E0,7.497209907E-1,1.427793899E0
1.139132296E1,1.880230010E-1,-1.194996953E0,6.184049845E-1,1.358600416E0
1.139626289E1,2.403099984E-1,-1.120473027E0,5.952839851E-1,1.291344928E0
1.140120267E1,3.885479867E-1,-1.071987987E0,5.851039886E-1,1.281590597E0
1.140614259E1,5.105239749E-1,-1.159227967E0,5.746700168E-1,1.390931284E0
1.141108259E1,4.839450121E-1,-1.273717999E0,5.370280147E-1,1.464567993E0
1.141602235E1,3.632400036E-1,-1.334048986E0,3.906359971E-1,1.436741619E0
1.142096205E1,3.520140052E-1,-1.517246962E0,2.444240004E-1,1.576608796E0
1.142590205E1,3.543280065E-1,-1.741672039E0,8.481000364E-2,1.779371396E0
1.143084205E1,1.788879931E-1,-1.884811997E0,-1.017929986E-1,1.896016612E0
1.143578197E1,-3.871100023E-2,-1.919221044E0,-1.793140024E-1,1.927968223E0
1.144072174E1,-8.083599806E-2,-1.994297028E0,-1.616259962E-1,2.002467991E0
1.144566167E1,-1.110059991E-1,-2.015269995E0,-1.028769985E-1,2.020945116E0
1.145060143E1,-1.425489932E-1,-1.927965045E0,1.074299961E-2,1.933257573E0
1.145554134E1,-2.831420004E-1,-1.814128995E0,7.031299919E-2,1.837437705E0
1.146048134E1,-3.810699880E-1,-1.782649994E0,-5.900999997E-3,1.822934491E0
1.146542110E1,-4.899370074E-1,-1.778869987E0,-2.179889977E-1,1.857938617E0
1.147036110E1,-6.092519760E-1,-1.761469007E0,-5.117319822E-1,1.932829701E0
1.147530102E1,-7.395250201E-1,-1.757459044E0,-7.646880150E-1,2.054338655E0
1.148024078E1,-7.998830080E-1,-1.711513042E0,-1.004614949E0,2.139705802E0
1.148518078E1,-8.997030258E-1,-1.664381027E0,-1.231585979E0,2.257528242E0
1.149012070E1,-9.438009858E-1,-1.670308948E0,-1.459368944E0,2.410487502E0
1.149506049E1,-9.596419930E-1,-1.701886058E0,-1.660825968E0,2.564307276E0
1.150000049E1,-9.615079761E-1,-1.908543944E0,-1.904309988E0,2.862417528E0
1.150494039E1,-9.087719917E-1,-1.527811050E0,-1.890020967E0,2.594658435E0
1.150988016E1,-9.361529946E-1,-1.689450979E0,-2.054204941E0,2.819642704E0
1.151482008E1,-1.071174026E0,-1.971335053E0,-2.315079927E0,3.223844096E0
